UnitPrice	Quantity	Discount	Rev	CompanyName	Country	productName	Discontinued	CategoryName	Employee
9.6500	30	0.05	275.02	Vaffeljernet	Denmark	Jack's New England Clam Chowder	0	Seafood	Janet Leverling
9.6500	10	0	96.50	Berglunds snabbköp	Sweden	Jack's New England Clam Chowder	0	Seafood	Janet Leverling
9.6500	20	0.05	183.35	Frankenversand	Germany	Jack's New England Clam Chowder	0	Seafood	Michael Suyama
9.6500	14	0	135.10	Around the Horn	UK	Jack's New England Clam Chowder	0	Seafood	Janet Leverling
9.6500	20	0	193.00	Victuailles en stock	France	Jack's New England Clam Chowder	0	Seafood	Janet Leverling
9.6500	20	0	193.00	Magazzini Alimentari Riuniti	Italy	Jack's New England Clam Chowder	0	Seafood	Robert King
9.6500	12	0	115.80	Folk och fä HB	Sweden	Jack's New England Clam Chowder	0	Seafood	Laura Callahan
9.6500	14	0	135.10	Du monde entier	France	Jack's New England Clam Chowder	0	Seafood	Robert King
9.6500	30	0	289.50	HILARION-Abastos	Venezuela	Jack's New England Clam Chowder	0	Seafood	Margaret Peacock
9.6500	5	0	48.25	Santé Gourmet	Norway	Jack's New England Clam Chowder	0	Seafood	Nancy Davolio
9.6500	6	0.05	55.00	Richter Supermarkt	Switzerland	Jack's New England Clam Chowder	0	Seafood	Anne Dodsworth
9.6500	24	0	231.60	HILARION-Abastos	Venezuela	Jack's New England Clam Chowder	0	Seafood	Janet Leverling
9.6500	6	0	57.90	La corne d'abondance	France	Jack's New England Clam Chowder	0	Seafood	Michael Suyama
9.6500	4	0	38.60	Que Delícia	Brazil	Jack's New England Clam Chowder	0	Seafood	Andrew Fuller
9.6500	35	0.25	253.31	Folk och fä HB	Sweden	Jack's New England Clam Chowder	0	Seafood	Robert King
9.6500	20	0.05	183.35	Ottilies Käseladen	Germany	Jack's New England Clam Chowder	0	Seafood	Michael Suyama
9.6500	28	0.1	243.18	LINO-Delicateses	Venezuela	Jack's New England Clam Chowder	0	Seafood	Andrew Fuller
9.6500	30	0.1	260.55	Hungry Owl All-Night Grocers	Ireland	Jack's New England Clam Chowder	0	Seafood	Janet Leverling
9.6500	12	0	115.80	Save-a-lot Markets	USA	Jack's New England Clam Chowder	0	Seafood	Nancy Davolio
9.6500	9	0	86.85	Drachenblut Delikatessen	Germany	Jack's New England Clam Chowder	0	Seafood	Nancy Davolio
9.6500	40	0	386.00	Ernst Handel	Austria	Jack's New England Clam Chowder	0	Seafood	Margaret Peacock
9.6500	3	0	28.95	Rattlesnake Canyon Grocery	USA	Jack's New England Clam Chowder	0	Seafood	Nancy Davolio
9.8000	10	0	98.00	Vins et alcools Chevalier	France	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Steven Buchanan
11.2000	2	0	22.40	Hungry Owl All-Night Grocers	Ireland	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Janet Leverling
11.2000	6	0	67.20	Du monde entier	France	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Nancy Davolio
11.2000	10	0.2	89.60	Mère Paillarde	Canada	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Janet Leverling
11.2000	9	0	100.80	QUICK-Stop	Germany	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Andrew Fuller
11.2000	40	0.05	425.60	Magazzini Alimentari Riuniti	Italy	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Andrew Fuller
11.2000	50	0	560.00	Suprêmes délices	Belgium	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Steven Buchanan
11.2000	20	0.05	212.80	Bottom-Dollar Markets	Canada	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Janet Leverling
14.0000	30	0	420.00	HILARION-Abastos	Venezuela	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Laura Callahan
14.0000	20	0	280.00	Hungry Owl All-Night Grocers	Ireland	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Andrew Fuller
14.0000	28	0.15	333.20	Ernst Handel	Austria	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Laura Callahan
14.0000	100	0.2	1120.00	QUICK-Stop	Germany	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Andrew Fuller
14.0000	5	0	70.00	Ana Trujillo Emparedados y helados	Mexico	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Janet Leverling
14.0000	20	0	280.00	Gourmet Lanchonetes	Brazil	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Margaret Peacock
14.0000	30	0.05	399.00	Bon app'	France	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Andrew Fuller
14.0000	6	0	84.00	Wilman Kala	Finland	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Andrew Fuller
14.0000	40	0.25	420.00	Old World Delicatessen	USA	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Nancy Davolio
14.0000	28	0	392.00	Chop-suey Chinese	Switzerland	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Nancy Davolio
14.0000	2	0	28.00	Suprêmes délices	Belgium	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Margaret Peacock
14.0000	12	0.05	159.60	Ernst Handel	Austria	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Nancy Davolio
14.0000	20	0.2	224.00	Gourmet Lanchonetes	Brazil	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Robert King
14.0000	42	0.1	529.20	QUICK-Stop	Germany	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Laura Callahan
14.0000	20	0	280.00	Antonio Moreno Taquería	Mexico	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Janet Leverling
14.0000	25	0	350.00	Save-a-lot Markets	USA	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Margaret Peacock
14.0000	10	0.2	112.00	La maison d'Asie	France	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Robert King
14.0000	40	0	560.00	QUICK-Stop	Germany	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Margaret Peacock
14.0000	24	0.15	285.60	Save-a-lot Markets	USA	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Margaret Peacock
14.0000	14	0	196.00	Princesa Isabel Vinhos	Portugal	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Laura Callahan
14.0000	4	0	56.00	Romero y tomillo	Spain	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Andrew Fuller
14.0000	30	0	420.00	Suprêmes délices	Belgium	Singaporean Hokkien Fried Mee	1	Grains/Cereals	Andrew Fuller
36.8000	25	0	920.00	Wartian Herkku	Finland	Ipoh Coffee	0	Beverages	Nancy Davolio
36.8000	15	0	552.00	Rattlesnake Canyon Grocery	USA	Ipoh Coffee	0	Beverages	Margaret Peacock
36.8000	12	0	441.60	Suprêmes délices	Belgium	Ipoh Coffee	0	Beverages	Margaret Peacock
36.8000	20	0	736.00	Hungry Owl All-Night Grocers	Ireland	Ipoh Coffee	0	Beverages	Janet Leverling
36.8000	24	0	883.20	Die Wandernde Kuh	Germany	Ipoh Coffee	0	Beverages	Andrew Fuller
36.8000	40	0.05	1398.40	Bon app'	France	Ipoh Coffee	0	Beverages	Nancy Davolio
36.8000	20	0	736.00	Suprêmes délices	Belgium	Ipoh Coffee	0	Beverages	Robert King
36.8000	3	0	110.40	Furia Bacalhau e Frutos do Mar	Portugal	Ipoh Coffee	0	Beverages	Margaret Peacock
36.8000	15	0	552.00	Königlich Essen	Germany	Ipoh Coffee	0	Beverages	Janet Leverling
46.0000	15	0.15	586.50	Antonio Moreno Taquería	Mexico	Ipoh Coffee	0	Beverages	Robert King
46.0000	60	0	2760.00	Berglunds snabbköp	Sweden	Ipoh Coffee	0	Beverages	Nancy Davolio
46.0000	25	0	1150.00	Piccolo und mehr	Austria	Ipoh Coffee	0	Beverages	Janet Leverling
46.0000	20	0	920.00	Wellington Importadora	Brazil	Ipoh Coffee	0	Beverages	Janet Leverling
46.0000	6	0	276.00	Wilman Kala	Finland	Ipoh Coffee	0	Beverages	Andrew Fuller
46.0000	40	0	1840.00	QUICK-Stop	Germany	Ipoh Coffee	0	Beverages	Andrew Fuller
46.0000	24	0	1104.00	Old World Delicatessen	USA	Ipoh Coffee	0	Beverages	Laura Callahan
46.0000	30	0.25	1035.00	Maison Dewey	Belgium	Ipoh Coffee	0	Beverages	Margaret Peacock
46.0000	20	0.15	782.00	Victuailles en stock	France	Ipoh Coffee	0	Beverages	Janet Leverling
46.0000	7	0	322.00	Cactus Comidas para llevar	Argentina	Ipoh Coffee	0	Beverages	Andrew Fuller
46.0000	9	0	414.00	Santé Gourmet	Norway	Ipoh Coffee	0	Beverages	Janet Leverling
46.0000	5	0	230.00	Tortuga Restaurante	Mexico	Ipoh Coffee	0	Beverages	Nancy Davolio
46.0000	10	0.2	368.00	La maison d'Asie	France	Ipoh Coffee	0	Beverages	Robert King
46.0000	24	0.25	828.00	QUICK-Stop	Germany	Ipoh Coffee	0	Beverages	Janet Leverling
46.0000	9	0	414.00	Bottom-Dollar Markets	Canada	Ipoh Coffee	0	Beverages	Andrew Fuller
46.0000	6	0	276.00	Eastern Connection	UK	Ipoh Coffee	0	Beverages	Laura Callahan
46.0000	30	0	1380.00	B's Beverages	UK	Ipoh Coffee	0	Beverages	Nancy Davolio
46.0000	30	0.2	1104.00	Hanari Carnes	Brazil	Ipoh Coffee	0	Beverages	Janet Leverling
46.0000	36	0.15	1407.60	Queen Cozinha	Brazil	Ipoh Coffee	0	Beverages	Laura Callahan
15.5000	16	0	248.00	Berglunds snabbköp	Sweden	Gula Malacca	0	Condiments	Laura Callahan
15.5000	21	0	325.50	Lehmanns Marktstand	Germany	Gula Malacca	0	Condiments	Margaret Peacock
15.5000	24	0.1	334.80	Que Delícia	Brazil	Gula Malacca	0	Condiments	Michael Suyama
15.5000	77	0.05	1133.82	Ernst Handel	Austria	Gula Malacca	0	Condiments	Nancy Davolio
15.5000	40	0.2	496.00	Bottom-Dollar Markets	Canada	Gula Malacca	0	Condiments	Anne Dodsworth
15.5000	100	0.05	1472.50	Save-a-lot Markets	USA	Gula Malacca	0	Condiments	Laura Callahan
15.5000	2	0.15	26.35	White Clover Markets	USA	Gula Malacca	0	Condiments	Nancy Davolio
15.5000	15	0.15	197.62	Furia Bacalhau e Frutos do Mar	Portugal	Gula Malacca	0	Condiments	Laura Callahan
19.4500	9	0	175.05	Tortuga Restaurante	Mexico	Gula Malacca	0	Condiments	Margaret Peacock
19.4500	40	0	778.00	Furia Bacalhau e Frutos do Mar	Portugal	Gula Malacca	0	Condiments	Margaret Peacock
19.4500	10	0	194.50	Folk och fä HB	Sweden	Gula Malacca	0	Condiments	Andrew Fuller
19.4500	21	0	408.45	Tortuga Restaurante	Mexico	Gula Malacca	0	Condiments	Janet Leverling
19.4500	10	0	194.50	The Cracker Box	USA	Gula Malacca	0	Condiments	Margaret Peacock
19.4500	28	0.1	490.14	Great Lakes Food Market	USA	Gula Malacca	0	Condiments	Michael Suyama
19.4500	21	0	408.45	Tortuga Restaurante	Mexico	Gula Malacca	0	Condiments	Andrew Fuller
19.4500	24	0	466.80	QUICK-Stop	Germany	Gula Malacca	0	Condiments	Andrew Fuller
19.4500	50	0.05	923.87	QUICK-Stop	Germany	Gula Malacca	0	Condiments	Steven Buchanan
19.4500	16	0	311.20	QUICK-Stop	Germany	Gula Malacca	0	Condiments	Anne Dodsworth
19.4500	10	0	194.50	HILARION-Abastos	Venezuela	Gula Malacca	0	Condiments	Janet Leverling
19.4500	16	0.2	248.96	La maison d'Asie	France	Gula Malacca	0	Condiments	Andrew Fuller
19.4500	18	0.25	262.58	Bottom-Dollar Markets	Canada	Gula Malacca	0	Condiments	Michael Suyama
19.4500	6	0.15	99.19	Maison Dewey	Belgium	Gula Malacca	0	Condiments	Anne Dodsworth
19.4500	12	0	233.40	Old World Delicatessen	USA	Gula Malacca	0	Condiments	Laura Callahan
19.4500	15	0	291.75	Comércio Mineiro	Brazil	Gula Malacca	0	Condiments	Andrew Fuller
7.6000	15	0.2	91.20	Seven Seas Imports	UK	Rogede sild	0	Seafood	Andrew Fuller
7.6000	30	0.1	205.20	Vaffeljernet	Denmark	Rogede sild	0	Seafood	Nancy Davolio
9.5000	21	0	199.50	Pericles Comidas clásicas	Mexico	Rogede sild	0	Seafood	Andrew Fuller
9.5000	100	0.15	807.50	QUICK-Stop	Germany	Rogede sild	0	Seafood	Steven Buchanan
9.5000	20	0	190.00	LINO-Delicateses	Venezuela	Rogede sild	0	Seafood	Janet Leverling
9.5000	110	0	1045.00	Save-a-lot Markets	USA	Rogede sild	0	Seafood	Nancy Davolio
9.5000	40	0.2	304.00	White Clover Markets	USA	Rogede sild	0	Seafood	Margaret Peacock
9.5000	40	0.15	323.00	Wartian Herkku	Finland	Rogede sild	0	Seafood	Anne Dodsworth
9.5000	4	0	38.00	Franchi S.p.A.	Italy	Rogede sild	0	Seafood	Janet Leverling
9.5000	27	0.05	243.67	Ernst Handel	Austria	Rogede sild	0	Seafood	Nancy Davolio
9.5000	36	0.2	273.60	Save-a-lot Markets	USA	Rogede sild	0	Seafood	Margaret Peacock
9.5000	15	0	142.50	Maison Dewey	Belgium	Rogede sild	0	Seafood	Robert King
9.5000	30	0	285.00	LINO-Delicateses	Venezuela	Rogede sild	0	Seafood	Steven Buchanan
9.5000	20	0	190.00	Romero y tomillo	Spain	Rogede sild	0	Seafood	Andrew Fuller
9.6000	15	0.15	122.40	Ricardo Adocicados	Brazil	Spegesild	0	Seafood	Laura Callahan
9.6000	30	0	288.00	Save-a-lot Markets	USA	Spegesild	0	Seafood	Anne Dodsworth
9.6000	45	0	432.00	Ernst Handel	Austria	Spegesild	0	Seafood	Michael Suyama
9.6000	28	0.1	241.92	HILARION-Abastos	Venezuela	Spegesild	0	Seafood	Michael Suyama
9.6000	2	0.25	14.40	Simons bistro	Denmark	Spegesild	0	Seafood	Margaret Peacock
9.6000	20	0	192.00	Reggiani Caseifici	Italy	Spegesild	0	Seafood	Robert King
9.6000	5	0	48.00	Blondesddsl père et fils	France	Spegesild	0	Seafood	Janet Leverling
9.6000	10	0.2	76.80	La maison d'Asie	France	Spegesild	0	Seafood	Margaret Peacock
9.6000	20	0.05	182.40	Victuailles en stock	France	Spegesild	0	Seafood	Margaret Peacock
9.6000	5	0	48.00	Comércio Mineiro	Brazil	Spegesild	0	Seafood	Margaret Peacock
12.0000	9	0.15	91.80	Familia Arquibaldo	Brazil	Spegesild	0	Seafood	Robert King
12.0000	2	0.25	18.00	Alfreds Futterkiste	Germany	Spegesild	0	Seafood	Michael Suyama
12.0000	21	0.1	226.80	Wellington Importadora	Brazil	Spegesild	0	Seafood	Janet Leverling
12.0000	45	0	540.00	Save-a-lot Markets	USA	Spegesild	0	Seafood	Andrew Fuller
12.0000	60	0	720.00	Frankenversand	Germany	Spegesild	0	Seafood	Margaret Peacock
12.0000	18	0	216.00	White Clover Markets	USA	Spegesild	0	Seafood	Laura Callahan
12.0000	24	0	288.00	Save-a-lot Markets	USA	Spegesild	0	Seafood	Nancy Davolio
12.0000	28	0.05	319.20	Around the Horn	UK	Spegesild	0	Seafood	Nancy Davolio
12.0000	35	0	420.00	Ricardo Adocicados	Brazil	Spegesild	0	Seafood	Nancy Davolio
12.0000	21	0	252.00	Bon app'	France	Spegesild	0	Seafood	Robert King
12.0000	15	0	180.00	B's Beverages	UK	Spegesild	0	Seafood	Margaret Peacock
12.0000	9	0	108.00	Comércio Mineiro	Brazil	Spegesild	0	Seafood	Nancy Davolio
12.0000	20	0.25	180.00	LILA-Supermercado	Venezuela	Spegesild	0	Seafood	Laura Callahan
12.0000	25	0	300.00	Folk och fä HB	Sweden	Spegesild	0	Seafood	Andrew Fuller
12.0000	3	0	36.00	Rancho grande	Argentina	Spegesild	0	Seafood	Michael Suyama
12.0000	30	0.15	306.00	Richter Supermarkt	Switzerland	Spegesild	0	Seafood	Laura Callahan
12.0000	3	0.02	35.28	Rattlesnake Canyon Grocery	USA	Spegesild	0	Seafood	Nancy Davolio
7.6000	16	0.2	97.28	Mère Paillarde	Canada	Zaanse koeken	0	Confections	Janet Leverling
7.6000	55	0	418.00	QUICK-Stop	Germany	Zaanse koeken	0	Confections	Margaret Peacock
7.6000	30	0.25	171.00	Bottom-Dollar Markets	Canada	Zaanse koeken	0	Confections	Margaret Peacock
7.6000	30	0	228.00	Folies gourmandes	France	Zaanse koeken	0	Confections	Michael Suyama
9.5000	6	0.15	48.45	Familia Arquibaldo	Brazil	Zaanse koeken	0	Confections	Robert King
9.5000	25	0	237.50	Around the Horn	UK	Zaanse koeken	0	Confections	Nancy Davolio
9.5000	15	0	142.50	Wellington Importadora	Brazil	Zaanse koeken	0	Confections	Robert King
9.5000	6	0.1	51.30	Great Lakes Food Market	USA	Zaanse koeken	0	Confections	Michael Suyama
9.5000	10	0	95.00	Save-a-lot Markets	USA	Zaanse koeken	0	Confections	Andrew Fuller
9.5000	40	0	380.00	Ottilies Käseladen	Germany	Zaanse koeken	0	Confections	Janet Leverling
9.5000	15	0	142.50	Gourmet Lanchonetes	Brazil	Zaanse koeken	0	Confections	Margaret Peacock
9.5000	12	0	114.00	Morgenstern Gesundkost	Germany	Zaanse koeken	0	Confections	Janet Leverling
9.5000	5	0	47.50	Franchi S.p.A.	Italy	Zaanse koeken	0	Confections	Nancy Davolio
9.5000	50	0.25	356.25	Save-a-lot Markets	USA	Zaanse koeken	0	Confections	Steven Buchanan
9.5000	30	0.25	213.75	Bon app'	France	Zaanse koeken	0	Confections	Margaret Peacock
9.5000	30	0	285.00	Folk och fä HB	Sweden	Zaanse koeken	0	Confections	Janet Leverling
9.5000	40	0.25	285.00	Berglunds snabbköp	Sweden	Zaanse koeken	0	Confections	Anne Dodsworth
9.5000	21	0.1	179.55	Berglunds snabbköp	Sweden	Zaanse koeken	0	Confections	Margaret Peacock
9.5000	5	0	47.50	Galería del gastrónomo	Spain	Zaanse koeken	0	Confections	Nancy Davolio
9.5000	14	0	133.00	Blauer See Delikatessen	Germany	Zaanse koeken	0	Confections	Michael Suyama
9.5000	30	0	285.00	Folk och fä HB	Sweden	Zaanse koeken	0	Confections	Laura Callahan
10.2000	70	0.15	606.90	Ernst Handel	Austria	Chocolade	0	Confections	Margaret Peacock
10.2000	15	0.1	137.70	Around the Horn	UK	Chocolade	0	Confections	Nancy Davolio
12.7500	15	0.15	162.56	Antonio Moreno Taquería	Mexico	Chocolade	0	Confections	Robert King
12.7500	6	0.1	68.85	Furia Bacalhau e Frutos do Mar	Portugal	Chocolade	0	Confections	Nancy Davolio
12.7500	24	0	306.00	Queen Cozinha	Brazil	Chocolade	0	Confections	Michael Suyama
12.7500	8	0.15	86.70	Victuailles en stock	France	Chocolade	0	Confections	Janet Leverling
16.0000	40	0	640.00	Hanari Carnes	Brazil	Maxilaku	0	Confections	Janet Leverling
16.0000	15	0	240.00	Comércio Mineiro	Brazil	Maxilaku	0	Confections	Laura Callahan
16.0000	30	0	480.00	Tortuga Restaurante	Mexico	Maxilaku	0	Confections	Nancy Davolio
16.0000	35	0	560.00	Blondesddsl père et fils	France	Maxilaku	0	Confections	Margaret Peacock
16.0000	30	0	480.00	Eastern Connection	UK	Maxilaku	0	Confections	Nancy Davolio
16.0000	30	0.05	456.00	Magazzini Alimentari Riuniti	Italy	Maxilaku	0	Confections	Andrew Fuller
16.0000	21	0.15	285.60	Königlich Essen	Germany	Maxilaku	0	Confections	Laura Callahan
16.0000	24	0	384.00	Ricardo Adocicados	Brazil	Maxilaku	0	Confections	Laura Callahan
20.0000	25	0	500.00	LILA-Supermercado	Venezuela	Maxilaku	0	Confections	Margaret Peacock
20.0000	6	0	120.00	B's Beverages	UK	Maxilaku	0	Confections	Michael Suyama
20.0000	25	0.05	475.00	Save-a-lot Markets	USA	Maxilaku	0	Confections	Laura Callahan
20.0000	18	0	360.00	Save-a-lot Markets	USA	Maxilaku	0	Confections	Nancy Davolio
20.0000	4	0.15	68.00	Seven Seas Imports	UK	Maxilaku	0	Confections	Michael Suyama
20.0000	42	0.1	756.00	Queen Cozinha	Brazil	Maxilaku	0	Confections	Robert King
20.0000	15	0	300.00	Berglunds snabbköp	Sweden	Maxilaku	0	Confections	Margaret Peacock
20.0000	20	0.15	340.00	Save-a-lot Markets	USA	Maxilaku	0	Confections	Margaret Peacock
20.0000	10	0	200.00	Wilman Kala	Finland	Maxilaku	0	Confections	Nancy Davolio
20.0000	28	0	560.00	Reggiani Caseifici	Italy	Maxilaku	0	Confections	Anne Dodsworth
20.0000	40	0	800.00	Toms Spezialitäten	Germany	Maxilaku	0	Confections	Andrew Fuller
20.0000	2	0	40.00	Rancho grande	Argentina	Maxilaku	0	Confections	Michael Suyama
20.0000	60	0	1200.00	LINO-Delicateses	Venezuela	Maxilaku	0	Confections	Nancy Davolio
13.0000	15	0.1	175.50	La maison d'Asie	France	Valkoinen suklaa	0	Confections	Michael Suyama
13.0000	15	0	195.00	Around the Horn	UK	Valkoinen suklaa	0	Confections	Laura Callahan
13.0000	40	0	520.00	Hungry Owl All-Night Grocers	Ireland	Valkoinen suklaa	0	Confections	Janet Leverling
13.0000	25	0	325.00	Vaffeljernet	Denmark	Valkoinen suklaa	0	Confections	Nancy Davolio
16.2500	25	0.05	385.94	Queen Cozinha	Brazil	Valkoinen suklaa	0	Confections	Michael Suyama
16.2500	40	0	650.00	LINO-Delicateses	Venezuela	Valkoinen suklaa	0	Confections	Laura Callahan
16.2500	20	0.1	292.50	Richter Supermarkt	Switzerland	Valkoinen suklaa	0	Confections	Janet Leverling
16.2500	24	0	390.00	Around the Horn	UK	Valkoinen suklaa	0	Confections	Margaret Peacock
16.2500	9	0	146.25	Godos Cocina Típica	Spain	Valkoinen suklaa	0	Confections	Janet Leverling
16.2500	22	0	357.50	Ernst Handel	Austria	Valkoinen suklaa	0	Confections	Margaret Peacock
42.4000	40	0	1696.00	Toms Spezialitäten	Germany	Manjimup Dried Apples	0	Produce	Michael Suyama
42.4000	35	0.15	1261.40	Hanari Carnes	Brazil	Manjimup Dried Apples	0	Produce	Margaret Peacock
42.4000	2	0.1	76.32	Que Delícia	Brazil	Manjimup Dried Apples	0	Produce	Michael Suyama
42.4000	48	0.2	1628.16	Hungry Owl All-Night Grocers	Ireland	Manjimup Dried Apples	0	Produce	Robert King
42.4000	20	0	848.00	Bon app'	France	Manjimup Dried Apples	0	Produce	Janet Leverling
42.4000	18	0.15	648.72	Princesa Isabel Vinhos	Portugal	Manjimup Dried Apples	0	Produce	Steven Buchanan
42.4000	18	0	763.20	Seven Seas Imports	UK	Manjimup Dried Apples	0	Produce	Laura Callahan
42.4000	3	0	127.20	B's Beverages	UK	Manjimup Dried Apples	0	Produce	Janet Leverling
42.4000	25	0	1060.00	HILARION-Abastos	Venezuela	Manjimup Dried Apples	0	Produce	Nancy Davolio
53.0000	6	0	318.00	Richter Supermarkt	Switzerland	Manjimup Dried Apples	0	Produce	Nancy Davolio
53.0000	48	0.15	2162.40	QUICK-Stop	Germany	Manjimup Dried Apples	0	Produce	Steven Buchanan
53.0000	20	0.2	848.00	Save-a-lot Markets	USA	Manjimup Dried Apples	0	Produce	Michael Suyama
53.0000	20	0	1060.00	Around the Horn	UK	Manjimup Dried Apples	0	Produce	Nancy Davolio
53.0000	50	0	2650.00	Folk och fä HB	Sweden	Manjimup Dried Apples	0	Produce	Andrew Fuller
53.0000	3	0	159.00	Hungry Owl All-Night Grocers	Ireland	Manjimup Dried Apples	0	Produce	Nancy Davolio
53.0000	15	0	795.00	Folies gourmandes	France	Manjimup Dried Apples	0	Produce	Margaret Peacock
53.0000	20	0.05	1007.00	Bon app'	France	Manjimup Dried Apples	0	Produce	Andrew Fuller
53.0000	20	0	1060.00	Lonesome Pine Restaurant	USA	Manjimup Dried Apples	0	Produce	Nancy Davolio
53.0000	28	0	1484.00	Gourmet Lanchonetes	Brazil	Manjimup Dried Apples	0	Produce	Nancy Davolio
53.0000	7	0	371.00	Rancho grande	Argentina	Manjimup Dried Apples	0	Produce	Margaret Peacock
53.0000	30	0.05	1510.50	Chop-suey Chinese	Switzerland	Manjimup Dried Apples	0	Produce	Robert King
53.0000	28	0	1484.00	Folk och fä HB	Sweden	Manjimup Dried Apples	0	Produce	Janet Leverling
53.0000	120	0.05	6042.00	Ernst Handel	Austria	Manjimup Dried Apples	0	Produce	Nancy Davolio
53.0000	10	0.1	477.00	Seven Seas Imports	UK	Manjimup Dried Apples	0	Produce	Nancy Davolio
53.0000	30	0.25	1192.50	Simons bistro	Denmark	Manjimup Dried Apples	0	Produce	Margaret Peacock
53.0000	6	0	318.00	Split Rail Beer & Ale	USA	Manjimup Dried Apples	0	Produce	Nancy Davolio
53.0000	4	0.25	159.00	Victuailles en stock	France	Manjimup Dried Apples	0	Produce	Margaret Peacock
53.0000	3	0	159.00	France restauration	France	Manjimup Dried Apples	0	Produce	Janet Leverling
53.0000	2	0	106.00	Wolski  Zajazd	Poland	Manjimup Dried Apples	0	Produce	Steven Buchanan
53.0000	40	0	2120.00	Godos Cocina Típica	Spain	Manjimup Dried Apples	0	Produce	Janet Leverling
53.0000	8	0	424.00	Blauer See Delikatessen	Germany	Manjimup Dried Apples	0	Produce	Michael Suyama
53.0000	16	0	848.00	Old World Delicatessen	USA	Manjimup Dried Apples	0	Produce	Michael Suyama
53.0000	10	0	530.00	Folk och fä HB	Sweden	Manjimup Dried Apples	0	Produce	Laura Callahan
53.0000	20	0	1060.00	Pericles Comidas clásicas	Mexico	Manjimup Dried Apples	0	Produce	Nancy Davolio
53.0000	15	0.05	755.25	Ottilies Käseladen	Germany	Manjimup Dried Apples	0	Produce	Michael Suyama
53.0000	44	0.25	1749.00	QUICK-Stop	Germany	Manjimup Dried Apples	0	Produce	Janet Leverling
53.0000	10	0	530.00	Franchi S.p.A.	Italy	Manjimup Dried Apples	0	Produce	Margaret Peacock
53.0000	24	0	1272.00	Bottom-Dollar Markets	Canada	Manjimup Dried Apples	0	Produce	Michael Suyama
53.0000	20	0	1060.00	HILARION-Abastos	Venezuela	Manjimup Dried Apples	0	Produce	Robert King
5.6000	20	0	112.00	Pericles Comidas clásicas	Mexico	Filo Mix	0	Grains/Cereals	Robert King
5.6000	8	0	44.80	Victuailles en stock	France	Filo Mix	0	Grains/Cereals	Laura Callahan
5.6000	20	0.2	89.60	Seven Seas Imports	UK	Filo Mix	0	Grains/Cereals	Andrew Fuller
5.6000	15	0.1	75.60	Toms Spezialitäten	Germany	Filo Mix	0	Grains/Cereals	Michael Suyama
5.6000	20	0	112.00	Blondesddsl père et fils	France	Filo Mix	0	Grains/Cereals	Janet Leverling
7.0000	6	0	42.00	North/South	UK	Filo Mix	0	Grains/Cereals	Janet Leverling
7.0000	30	0	210.00	Around the Horn	UK	Filo Mix	0	Grains/Cereals	Nancy Davolio
7.0000	70	0	490.00	Ricardo Adocicados	Brazil	Filo Mix	0	Grains/Cereals	Andrew Fuller
7.0000	4	0.15	23.80	Reggiani Caseifici	Italy	Filo Mix	0	Grains/Cereals	Anne Dodsworth
7.0000	24	0	168.00	Old World Delicatessen	USA	Filo Mix	0	Grains/Cereals	Janet Leverling
7.0000	5	0	35.00	Laughing Bacchus Wine Cellars	Canada	Filo Mix	0	Grains/Cereals	Andrew Fuller
7.0000	9	0	63.00	Du monde entier	France	Filo Mix	0	Grains/Cereals	Andrew Fuller
7.0000	4	0	28.00	Familia Arquibaldo	Brazil	Filo Mix	0	Grains/Cereals	Margaret Peacock
7.0000	25	0	175.00	Berglunds snabbköp	Sweden	Filo Mix	0	Grains/Cereals	Nancy Davolio
7.0000	18	0	126.00	Vins et alcools Chevalier	France	Filo Mix	0	Grains/Cereals	Janet Leverling
7.0000	60	0	420.00	Richter Supermarkt	Switzerland	Filo Mix	0	Grains/Cereals	Janet Leverling
